,Unnamed: 0,issue_num,type,state,Original Text,Processed Text,Full Length,len,aa,begauth,has_code,first_turn,last_turn,created_at,clen,tlen,cloc,tloc,tpos1,tpos2,ppau,npau,Code
3130,3130,318,comment,closed,"I believe this has since been implemented, so closing.","I believe this has since been implemented, so closing.",54,54,2,0,0,0,1,1580597408.0,1.0,0.375,1.0,1.0,1.0,0.0,1.0,0.0,Action on Issue
3131,3131,2583,title,closed,Memory never dropped if captured inside host function closure,Memory never dropped if captured inside host function closure,61,61,3,1,0,1,0,1610646420.0,0.2727272727272727,0.2727272727272727,0.1428571428571428,0.0666666666666666,0.0,1.0,0.0,0.0005992792605849,Observed Bug Behaviour
3132,3132,2583,body,closed,"Hi, I'm using CODE and run into a bug where the CODE is never dropped if moved inside a closure passed to CODE.","Hi, I'm using CODE and run into a bug where the CODE is never dropped if moved inside a closure passed to CODE.",111,111,3,1,1,1,0,1610646420.0,0.696969696969697,0.696969696969697,0.2857142857142857,0.1333333333333333,0.0,1.0,0.0,0.0005992792605849,Observed Bug Behaviour
3133,3133,2583,body,closed,"Here is a minimal example:
CODE

CODE and CODE are added here only for the purpose of printing out on drop, but the same behaviour is observed with the default CODE.","Here is a minimal example:
CODE

CODE and CODE are added here only for the purpose of printing out on drop, but the same behaviour is observed with the default CODE.",168,168,3,1,1,1,0,1610646420.0,1.0,1.0,0.4285714285714285,0.2,0.0,1.0,0.0,0.0005992792605849,Solution Discussion
3134,3134,2583,body,closed,"In this example ""Dropped!"" is never printed out, but if I comment out CODE it is.","In this example ""Dropped!"" is never printed out, but if I comment out CODE it is.",81,81,3,1,1,1,0,1610646420.0,0.4848484848484848,0.4848484848484848,0.5714285714285714,0.2666666666666666,0.0,1.0,0.0,0.0005992792605849,Solution Discussion
3135,3135,2583,body,closed,I assume there is somewhere a cycle in reference counting.,I assume there is somewhere a cycle in reference counting.,58,58,3,1,0,1,0,1610646420.0,0.303030303030303,0.303030303030303,0.7142857142857143,0.3333333333333333,0.0,1.0,0.0,0.0005992792605849,Solution Discussion
3136,3136,2583,body,closed,"I'm also aware that the instance memory can be accessed through the first argument (CODE), but because of some other design decisions I prefer capturing some memories this way.","I'm also aware that the instance memory can be accessed through the first argument (CODE), but because of some other design decisions I prefer capturing some memories this way.",176,176,3,1,1,1,0,1610646420.0,0.8787878787878788,0.8787878787878788,0.8571428571428571,0.4,0.0,1.0,0.0,0.0005992792605849,Potential New Issues and Requests
3137,3137,2583,body,closed,Would this be considered a bug or a CODE should never be captured like this?,Would this be considered a bug or a CODE should never be captured like this?,76,76,3,1,1,1,0,1610646420.0,0.4545454545454545,0.4545454545454545,1.0,0.4666666666666667,0.0,1.0,0.0,0.0005992792605849,Potential New Issues and Requests
3138,3138,2583,comment,closed,"This is unfortunately expected behavior right now, albeit one we may want to investigate fixing with additional APIs.","This is unfortunately expected behavior right now, albeit one we may want to investigate fixing with additional APIs.",117,117,2,0,0,0,0,1610664649.0,0.6923076923076923,0.5454545454545454,0.2,0.5333333333333333,0.0005940063911164,0.9994059936088836,0.0005992792605849,1.0,Solution Discussion
3139,3139,2583,comment,closed,The problem is that you're creating a cycle of CODE (CODE owns CODE data which owns CODE which owns the same CODE) which never gets freed.,The problem is that you're creating a cycle of CODE (CODE owns CODE data which owns CODE which owns the same CODE) which never gets freed.,138,138,2,0,1,0,0,1610664649.0,1.0,0.7878787878787878,0.4,0.6,0.0005940063911164,0.9994059936088836,0.0005992792605849,1.0,Solution Discussion
3140,3140,2583,comment,closed,"This is a known drawback of CODE in Rust, but currently a design decision in Wasmtime.","This is a known drawback of CODE in Rust, but currently a design decision in Wasmtime.",86,86,2,0,1,0,0,1610664649.0,0.6153846153846154,0.4848484848484848,0.6,0.6666666666666666,0.0005940063911164,0.9994059936088836,0.0005992792605849,1.0,Social Conversation
3141,3141,2583,comment,closed,Ideally if you can the best fix would be to use the CODE structure which handles this correctly.,Ideally if you can the best fix would be to use the CODE structure which handles this correctly.,96,96,2,0,1,0,0,1610664649.0,0.6923076923076923,0.5454545454545454,0.8,0.7333333333333333,0.0005940063911164,0.9994059936088836,0.0005992792605849,1.0,Potential New Issues and Requests
3142,3142,2583,comment,closed,"Otherwise we may need to provide ""weak"" forms of things like CODE so you can close over the weak verisons without inducing a reference cycle.","Otherwise we may need to provide ""weak"" forms of things like CODE so you can close over the weak verisons without inducing a reference cycle.",141,141,2,0,1,0,0,1610664649.0,0.9615384615384616,0.7575757575757576,1.0,0.8,0.0005940063911164,0.9994059936088836,0.0005992792605849,1.0,Potential New Issues and Requests
3143,3143,2583,comment,closed,"I tried to replicate this bug on 0.32.0, but it seems to be **fixed**!","I tried to replicate this bug on 0.32.0, but it seems to be **fixed**!",70,70,3,0,0,0,0,1641082855.0,0.9333333333333332,0.4242424242424242,0.5,0.8666666666666667,0.9917953213451076,0.0082046786548924,1.0,0.0082775098570901,Observed Bug Behaviour
3144,3144,2583,comment,closed,"I had to update example above, but i am sure logic didn't change:

CODE","I had to update example above, but i am sure logic didn't change:

CODE",73,73,3,0,1,0,0,1641082855.0,1.0,0.4545454545454545,1.0,0.9333333333333332,0.9917953213451076,0.0082046786548924,1.0,0.0082775098570901,Action on Issue
3145,3145,2583,comment,closed,"Ah yes indeed, this has been fixed!","Ah yes indeed, this has been fixed!",35,35,2,0,0,0,1,1641334642.0,1.0,0.2121212121212121,1.0,1.0,1.0,0.0,0.0082775098570901,0.0,Social Conversation
3146,3146,5696,title,closed,Cranelift panics on a shift right overflow,Cranelift panics on a shift right overflow,42,42,2,1,0,1,0,1675397491.0,0.4666666666666667,0.4666666666666667,0.25,0.1666666666666666,0.0,1.0,0.0,1.0,Social Conversation
3147,3147,5696,body,closed,"Given this input wasm:

CODE

wasmtime panics with:

CODECODERUST_BACKTRACE=1CODECODE

cc @fitzgen","Given this input wasm:

CODE

wasmtime panics with:

CODECODERUST_BACKTRACE=1CODECODE

cc @fitzgen",106,106,2,1,1,1,0,1675397491.0,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,Solution Discussion
3148,3148,5696,body,closed,this is connected to https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=55588 which you mentioned would be fixed by https://github.com/bytecodealliance/wasmtime/pull/5684,this is connected to https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=55588 which you mentioned would be fixed by https://github.com/bytecodealliance/wasmtime/pull/5684,173,173,2,1,0,1,0,1675397491.0,0.8666666666666667,0.8666666666666667,0.75,0.5,0.0,1.0,0.0,1.0,Solution Discussion
3149,3149,5696,body,closed,but I think it's still persistent on CODE,but I think it's still persistent on CODE,41,41,2,1,1,1,0,1675397491.0,0.5333333333333333,0.5333333333333333,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,Action on Issue
3150,3150,5696,comment,closed,This will be fixed once we finish #5695.,This will be fixed once we finish #5695.,40,40,1,0,0,0,1,1675399610.0,1.0,0.5333333333333333,0.5,0.8333333333333334,1.0,0.0,1.0,0.0,Workarounds
3151,3151,5696,comment,closed,It wasn't related to #5684.,It wasn't related to #5684.,27,27,1,0,0,0,1,1675399610.0,0.625,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,Action on Issue
3152,3152,3721,title,closed,"Cranelift: ARM32 backend: active maintenance, or remove?","Cranelift: ARM32 backend: active maintenance, or remove?",56,56,2,1,0,1,0,1643082965.0,0.1590909090909091,0.0897435897435897,0.0909090909090909,0.0263157894736842,0.0,1.0,0.0,0.3778509566907426,Social Conversation
3153,3153,3721,body,closed,"In the [Cranelift biweekly](https://github.com/bytecodealliance/wasmtime/blob/main/meetings/cranelift/2022/cranelift-01-24.md) today, we discussed the ARM32 backend and how to handle it with respect to our ISLE transition, and maintenance / breaking changes in internal APIs in general.","In the [Cranelift biweekly](https://github.com/bytecodealliance/wasmtime/blob/main/meetings/cranelift/2022/cranelift-01-24.md) today, we discussed the ARM32 backend and how to handle it with respect to our ISLE transition, and maintenance / breaking changes in internal APIs in general.",286,286,2,1,0,1,0,1643082965.0,0.8636363636363636,0.4871794871794871,0.1818181818181818,0.0526315789473684,0.0,1.0,0.0,0.3778509566907426,Solution Discussion
3154,3154,3721,body,closed,"The current state of the ARM32 backend is incomplete: it supports 32-bit code, but panics on any 64-bit operation, so it does not yet support (for example) Wasm-MVP with the CODE frontend, nor would it support most code generated by CODE.","The current state of the ARM32 backend is incomplete: it supports 32-bit code, but panics on any 64-bit operation, so it does not yet support (for example) Wasm-MVP with the CODE frontend, nor would it support most code generated by CODE.",238,238,2,1,1,1,0,1643082965.0,1.0,0.5641025641025641,0.2727272727272727,0.0789473684210526,0.0,1.0,0.0,0.3778509566907426,Solution Discussion
3155,3155,3721,body,closed,The intent when merging the partial backend was to allow it to mature in-tree with further contributions.,The intent when merging the partial backend was to allow it to mature in-tree with further contributions.,105,105,2,1,0,1,0,1643082965.0,0.4090909090909091,0.2307692307692307,0.3636363636363636,0.1052631578947368,0.0,1.0,0.0,0.3778509566907426,Solution Discussion
3156,3156,3721,body,closed,"However, that hasn't materialized in the year or so since merging.","However, that hasn't materialized in the year or so since merging.",66,66,2,1,0,1,0,1643082965.0,0.25,0.141025641025641,0.4545454545454545,0.131578947368421,0.0,1.0,0.0,0.3778509566907426,Solution Discussion
3157,3157,3721,body,closed,"We have made changes as needed to keep it compiling, but there is a larger question of what happens to an incomplete backend with no active maintainers or users, especially if it implies more significant amounts of work.","We have made changes as needed to keep it compiling, but there is a larger question of what happens to an incomplete backend with no active maintainers or users, especially if it implies more significant amounts of work.",220,220,2,1,0,1,0,1643082965.0,0.8636363636363636,0.4871794871794871,0.5454545454545454,0.1578947368421052,0.0,1.0,0.0,0.3778509566907426,Solution Discussion
3158,3158,3721,body,closed,"With our ISLE DSL transition, we would need to invest nontrivial time to move the backend over; and the upcoming regalloc2 transition would require more effort as well.","With our ISLE DSL transition, we would need to invest nontrivial time to move the backend over; and the upcoming regalloc2 transition would require more effort as well.",168,168,2,1,0,1,0,1643082965.0,0.6363636363636364,0.358974358974359,0.6363636363636364,0.1842105263157894,0.0,1.0,0.0,0.3778509566907426,Solution Discussion
